city,date,temp_max,temp_min,precipitation,precipitation_probability,wind_speed,wind_gusts,weather_code,lat,lng,precipitation_category,heat_category,cold_category,wind_category,rain_risk,wind_risk,gust_risk,temperature_risk,weather_code_risk,risk_score,risk_category
My Drarga,2026-09-16,32.1,22.6,0.0,0,15.3,36.0,45,30.3805,-9.4763,No Rain,Hot,Normal,Calm,0,0,25,25,20,10.75,Low
My Drarga,2026-09-17,27.3,20.9,0.0,0,19.9,44.3,3,30.3805,-9.4763,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
My Drarga,2026-09-18,27.2,20.0,0.0,0,17.4,37.4,2,30.3805,-9.4763,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
My Drarga,2026-09-19,27.4,20.6,0.0,0,17.8,37.1,45,30.3805,-9.4763,No Rain,Normal,Normal,Calm,0,0,25,0,20,7.0,Low
My Drarga,2026-09-20,28.6,21.1,0.0,0,15.0,30.6,45,30.3805,-9.4763,No Rain,Normal,Normal,Calm,0,0,25,0,20,7.0,Low
My Drarga,2026-09-21,33.4,21.5,0.0,0,12.8,27.0,45,30.3805,-9.4763,No Rain,Hot,Normal,Calm,0,0,0,25,20,5.75,Low
Lqoliaa,2026-09-15,36.5,25.8,0.0,3,15.9,36.0,3,30.2942,-9.4544,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Lqoliaa,2026-09-16,31.6,21.7,0.0,0,22.3,43.9,1,30.2942,-9.4544,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Lqoliaa,2026-09-17,28.1,21.2,0.0,0,20.0,42.8,3,30.2942,-9.4544,No Rain,Normal,Normal,Moderate,0,0,25,0,10,6.0,Low
Lqoliaa,2026-09-18,28.0,20.1,0.0,3,19.8,43.2,1,30.2942,-9.4544,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Lqoliaa,2026-09-19,27.8,20.2,0.0,3,22.4,47.9,45,30.2942,-9.4544,No Rain,Normal,Normal,Moderate,0,25,25,0,20,13.25,Low
Lqoliaa,2026-09-20,26.7,20.5,0.0,0,18.9,41.8,2,30.2942,-9.4544,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Lqoliaa,2026-09-21,29.0,20.4,0.0,0,15.8,35.6,45,30.2942,-9.4544,No Rain,Normal,Normal,Calm,0,0,25,0,20,7.0,Low
El Kelaa des Srarhna,2026-09-15,38.2,25.6,0.1,3,19.4,33.8,3,32.05,-7.4,Light,Hot,Normal,Calm,25,0,25,50,10,21.0,Moderate
El Kelaa des Srarhna,2026-09-16,34.2,20.8,0.0,0,19.3,33.5,0,32.05,-7.4,No Rain,Hot,Normal,Calm,0,0,25,25,0,8.75,Low
El Kelaa des Srarhna,2026-09-17,30.2,17.1,0.0,3,15.3,26.6,3,32.05,-7.4,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
El Kelaa des Srarhna,2026-09-18,31.6,18.2,0.0,5,15.0,25.9,1,32.05,-7.4,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
El Kelaa des Srarhna,2026-09-19,36.2,19.6,0.0,8,14.8,26.6,2,32.05,-7.4,No Rain,Hot,Normal,Calm,0,0,0,50,10,8.5,Low
El Kelaa des Srarhna,2026-09-20,37.8,23.5,0.6,1,11.4,23.8,2,32.05,-7.4,Light,Hot,Normal,Calm,25,0,0,50,10,16.0,Low
El Kelaa des Srarhna,2026-09-21,35.6,21.9,0.6,8,11.9,23.0,3,32.05,-7.4,Light,Hot,Normal,Calm,25,0,0,50,10,16.0,Low
Moulay Abdallah,2026-09-15,28.9,21.7,0.0,0,20.4,32.0,45,33.1978,-8.5883,No Rain,Normal,Normal,Moderate,0,25,25,0,20,13.25,Low
Moulay Abdallah,2026-09-16,25.9,21.2,0.0,0,21.2,33.5,45,33.1978,-8.5883,No Rain,Normal,Normal,Moderate,0,25,25,0,20,13.25,Low
Moulay Abdallah,2026-09-17,26.5,19.6,0.0,0,18.9,29.5,3,33.1978,-8.5883,No Rain,Normal,Normal,Calm,0,0,0,0,10,1.0,Low
Moulay Abdallah,2026-09-18,26.5,20.3,0.0,0,21.0,34.9,3,33.1978,-8.5883,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Moulay Abdallah,2026-09-19,27.3,20.5,0.0,0,19.6,31.7,2,33.1978,-8.5883,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Moulay Abdallah,2026-09-20,30.2,21.1,0.0,0,16.5,31.3,2,33.1978,-8.5883,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Moulay Abdallah,2026-09-21,26.7,20.2,0.0,0,15.9,30.6,45,33.1978,-8.5883,No Rain,Normal,Normal,Calm,0,0,25,0,20,7.0,Low
Tiflet,2026-09-15,33.6,22.2,0.0,0,18.3,36.4,0,33.9,-6.33,No Rain,Hot,Normal,Calm,0,0,25,25,0,8.75,Low
Tiflet,2026-09-16,29.3,19.0,0.0,0,19.8,40.0,2,33.9,-6.33,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Tiflet,2026-09-17,28.4,16.1,0.0,0,15.3,31.7,45,33.9,-6.33,No Rain,Normal,Normal,Calm,0,0,25,0,20,7.0,Low
Tiflet,2026-09-18,30.3,15.8,0.0,5,15.1,35.3,3,33.9,-6.33,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Tiflet,2026-09-19,34.6,18.1,0.0,3,11.6,24.5,2,33.9,-6.33,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
Tiflet,2026-09-20,37.5,21.6,0.0,0,14.8,31.3,2,33.9,-6.33,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Tiflet,2026-09-21,35.9,20.5,0.0,0,16.1,32.4,0,33.9,-6.33,No Rain,Hot,Normal,Calm,0,0,25,50,0,12.5,Low
Oulad Teïma,2026-09-15,39.6,26.3,0.0,3,19.7,37.8,3,30.4,-9.21,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Oulad Teïma,2026-09-16,35.3,22.1,0.0,0,21.2,40.3,2,30.4,-9.21,No Rain,Hot,Normal,Moderate,0,25,25,50,10,19.75,Low
Oulad Teïma,2026-09-17,29.8,20.2,0.0,0,27.2,51.1,3,30.4,-9.21,No Rain,Normal,Normal,Moderate,0,25,50,0,10,17.25,Low
Oulad Teïma,2026-09-18,29.9,19.3,0.0,0,22.5,43.6,1,30.4,-9.21,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Oulad Teïma,2026-09-19,31.4,20.0,0.0,3,26.2,49.7,2,30.4,-9.21,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Oulad Teïma,2026-09-20,28.1,20.4,0.0,2,27.7,49.3,2,30.4,-9.21,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Oulad Teïma,2026-09-21,32.7,19.7,0.0,0,22.6,41.4,45,30.4,-9.21,No Rain,Hot,Normal,Moderate,0,25,25,25,20,17.0,Low
Berkane,2026-09-15,27.3,17.8,0.0,0,12.8,27.4,2,34.9167,-2.3167,No Rain,Normal,Normal,Calm,0,0,0,0,10,1.0,Low
Berkane,2026-09-16,31.6,17.3,0.0,0,13.2,33.1,1,34.9167,-2.3167,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Berkane,2026-09-17,26.0,18.5,0.0,3,14.3,30.6,3,34.9167,-2.3167,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Berkane,2026-09-18,26.2,19.4,0.0,8,16.0,34.2,3,34.9167,-2.3167,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Berkane,2026-09-19,26.5,18.6,0.0,13,23.7,47.5,45,34.9167,-2.3167,No Rain,Normal,Normal,Moderate,0,25,25,0,20,13.25,Low
Berkane,2026-09-20,26.2,19.5,0.0,8,16.6,31.3,45,34.9167,-2.3167,No Rain,Normal,Normal,Calm,0,0,25,0,20,7.0,Low
Berkane,2026-09-21,26.4,18.8,0.0,5,13.9,27.4,45,34.9167,-2.3167,No Rain,Normal,Normal,Calm,0,0,0,0,20,2.0,Low
Ain El Aouda,2026-09-15,31.7,20.0,0.0,0,17.6,34.6,0,33.8111,-6.7922,No Rain,Hot,Normal,Calm,0,0,25,25,0,8.75,Low
Ain El Aouda,2026-09-16,27.4,18.6,0.0,0,20.6,40.7,2,33.8111,-6.7922,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Ain El Aouda,2026-09-17,27.4,16.7,0.0,0,16.5,32.4,3,33.8111,-6.7922,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Ain El Aouda,2026-09-18,28.8,14.6,0.0,3,15.0,31.7,45,33.8111,-6.7922,No Rain,Normal,Normal,Calm,0,0,25,0,20,7.0,Low
Ain El Aouda,2026-09-19,32.6,15.3,0.0,2,15.1,32.4,45,33.8111,-6.7922,No Rain,Hot,Normal,Calm,0,0,25,25,20,10.75,Low
Ain El Aouda,2026-09-20,38.3,19.4,0.0,3,15.6,29.9,1,33.8111,-6.7922,No Rain,Hot,Normal,Calm,0,0,0,50,10,8.5,Low
Ain El Aouda,2026-09-21,33.3,19.5,0.0,0,16.1,31.0,0,33.8111,-6.7922,No Rain,Hot,Normal,Calm,0,0,25,25,0,8.75,Low
Errachidia,2026-09-15,34.7,24.3,0.3,23,30.4,60.5,61,31.9319,-4.4244,Light,Hot,Normal,Moderate,25,25,50,25,40,31.5,Moderate
Errachidia,2026-09-16,32.9,21.1,0.0,3,20.9,41.0,1,31.9319,-4.4244,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Errachidia,2026-09-17,31.3,21.6,0.6,30,15.6,32.0,80,31.9319,-4.4244,Light,Hot,Normal,Calm,28,0,25,25,40,21.15,Moderate
Errachidia,2026-09-18,31.8,20.8,0.0,30,20.6,40.3,3,31.9319,-4.4244,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Errachidia,2026-09-19,31.5,22.4,0.0,29,15.8,29.9,3,31.9319,-4.4244,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
Errachidia,2026-09-20,33.1,22.1,0.3,14,25.4,43.6,3,31.9319,-4.4244,Light,Hot,Normal,Moderate,25,25,25,25,10,23.5,Moderate
Errachidia,2026-09-21,30.6,21.0,0.9,15,13.1,28.8,3,31.9319,-4.4244,Light,Hot,Normal,Calm,25,0,0,25,10,12.25,Low
Al Fqih Ben Çalah,2026-09-15,39.3,22.6,0.0,3,19.3,37.1,2,32.507,-6.6886,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Al Fqih Ben Çalah,2026-09-16,35.4,19.3,0.0,0,17.7,34.6,0,32.507,-6.6886,No Rain,Hot,Normal,Calm,0,0,25,50,0,12.5,Low
Al Fqih Ben Çalah,2026-09-17,32.4,16.4,0.0,3,13.7,25.9,3,32.507,-6.6886,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
Al Fqih Ben Çalah,2026-09-18,33.7,17.0,0.0,10,11.2,22.7,2,32.507,-6.6886,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
Al Fqih Ben Çalah,2026-09-19,37.7,19.9,0.0,5,11.1,22.3,3,32.507,-6.6886,No Rain,Hot,Normal,Calm,0,0,0,50,10,8.5,Low
Al Fqih Ben Çalah,2026-09-20,40.1,24.2,0.3,1,11.0,19.4,3,32.507,-6.6886,Light,Extreme Heat,Normal,Calm,25,0,0,75,10,19.75,Low
Al Fqih Ben Çalah,2026-09-21,38.2,22.0,1.2,3,13.7,24.5,80,32.507,-6.6886,Light,Hot,Normal,Calm,25,0,0,50,40,19.0,Low
Ad Darwa,2026-09-15,33.2,21.0,0.0,0,16.7,32.4,2,33.4167,-7.5333,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Ad Darwa,2026-09-16,27.8,19.5,0.0,0,17.5,33.8,45,33.4167,-7.5333,No Rain,Normal,Normal,Calm,0,0,25,0,20,7.0,Low
Ad Darwa,2026-09-17,27.4,18.8,0.0,0,16.3,31.7,3,33.4167,-7.5333,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Ad Darwa,2026-09-18,28.6,17.0,0.0,3,17.4,33.8,3,33.4167,-7.5333,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Ad Darwa,2026-09-19,31.0,18.0,0.0,0,15.1,29.9,45,33.4167,-7.5333,No Rain,Hot,Normal,Calm,0,0,0,25,20,5.75,Low
Ad Darwa,2026-09-20,36.3,21.3,0.0,0,18.4,35.3,2,33.4167,-7.5333,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Ad Darwa,2026-09-21,33.7,20.5,0.0,0,19.0,35.6,2,33.4167,-7.5333,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Martil,2026-09-15,26.7,21.7,0.0,0,10.1,24.5,2,35.61,-5.27,No Rain,Normal,Normal,Calm,0,0,0,0,10,1.0,Low
Martil,2026-09-16,32.9,20.7,0.0,0,28.9,65.2,1,35.61,-5.27,No Rain,Hot,Normal,Moderate,0,25,50,25,10,21.0,Moderate
Martil,2026-09-17,25.5,17.0,0.0,0,14.7,33.1,3,35.61,-5.27,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Martil,2026-09-18,25.0,20.7,0.0,5,16.3,36.0,3,35.61,-5.27,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Martil,2026-09-19,24.8,22.1,1.2,29,26.0,57.6,2,35.61,-5.27,Light,Normal,Normal,Moderate,25,25,50,0,10,24.75,Moderate
Martil,2026-09-20,24.5,22.6,0.15,17,38.8,68.0,80,35.61,-5.27,Light,Normal,Normal,Moderate,25,25,50,0,40,27.75,Moderate
Martil,2026-09-21,24.7,22.3,0.0,0,34.7,63.0,3,35.61,-5.27,No Rain,Normal,Normal,Moderate,0,25,50,0,10,17.25,Low
Sidi Slimane,2026-09-15,34.8,21.0,0.0,0,18.1,37.8,1,34.26,-5.93,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Sidi Slimane,2026-09-16,31.1,20.3,0.0,0,20.5,43.6,2,34.26,-5.93,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Sidi Slimane,2026-09-17,30.1,18.9,0.0,0,15.5,33.1,3,34.26,-5.93,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Sidi Slimane,2026-09-18,32.4,15.8,0.0,10,15.0,37.1,45,34.26,-5.93,No Rain,Hot,Normal,Calm,0,0,25,25,20,10.75,Low
Sidi Slimane,2026-09-19,37.0,18.7,0.0,0,16.2,36.0,1,34.26,-5.93,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Sidi Slimane,2026-09-20,37.9,23.3,0.0,0,24.2,46.1,0,34.26,-5.93,No Rain,Hot,Normal,Moderate,0,25,25,50,0,18.75,Low
Sidi Slimane,2026-09-21,36.9,23.3,0.0,0,19.9,36.7,1,34.26,-5.93,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Oued Zem,2026-09-15,35.4,22.9,0.0,0,22.6,44.6,3,32.8619,-6.5711,No Rain,Hot,Normal,Moderate,0,25,25,50,10,19.75,Low
Oued Zem,2026-09-16,31.7,18.1,0.0,0,17.1,34.9,1,32.8619,-6.5711,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Oued Zem,2026-09-17,30.4,15.7,0.0,3,19.5,38.9,2,32.8619,-6.5711,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Oued Zem,2026-09-18,30.3,16.3,0.0,10,16.1,34.9,2,32.8619,-6.5711,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Oued Zem,2026-09-19,34.5,17.8,0.0,6,13.0,29.9,3,32.8619,-6.5711,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
Oued Zem,2026-09-20,36.2,23.6,0.0,3,19.7,37.4,2,32.8619,-6.5711,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Oued Zem,2026-09-21,35.1,22.2,0.0,5,20.0,38.9,2,32.8619,-6.5711,No Rain,Hot,Normal,Moderate,0,0,25,50,10,13.5,Low
Sefrou,2026-09-15,32.6,23.6,0.0,0,17.9,38.5,2,33.83,-4.83,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Sefrou,2026-09-16,29.1,19.4,0.0,0,17.3,37.8,1,33.83,-4.83,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Sefrou,2026-09-17,26.5,17.5,0.0,10,16.3,35.6,3,33.83,-4.83,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Sefrou,2026-09-18,27.6,17.2,0.0,13,15.0,32.8,3,33.83,-4.83,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Sefrou,2026-09-19,30.5,19.5,0.0,3,19.2,41.4,1,33.83,-4.83,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Sefrou,2026-09-20,31.5,19.0,0.0,8,20.7,39.6,2,33.83,-4.83,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Sefrou,2026-09-21,31.2,16.5,0.0,14,14.8,29.2,0,33.83,-4.83,No Rain,Hot,Normal,Calm,0,0,0,25,0,3.75,Low
Taroudannt,2026-09-15,40.9,27.7,0.0,10,20.8,43.6,3,30.4711,-8.8778,No Rain,Extreme Heat,Normal,Moderate,0,25,25,75,10,23.5,Moderate
Taroudannt,2026-09-16,37.0,24.1,0.0,0,22.4,45.4,1,30.4711,-8.8778,No Rain,Hot,Normal,Moderate,0,25,25,50,10,19.75,Low
Taroudannt,2026-09-17,30.6,19.4,0.0,0,25.8,51.1,3,30.4711,-8.8778,No Rain,Hot,Normal,Moderate,0,25,50,25,10,21.0,Moderate
Taroudannt,2026-09-18,31.5,18.9,0.0,5,20.8,43.2,3,30.4711,-8.8778,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Taroudannt,2026-09-19,35.2,21.8,0.0,3,23.3,47.9,2,30.4711,-8.8778,No Rain,Hot,Normal,Moderate,0,25,25,50,10,19.75,Low
Taroudannt,2026-09-20,31.3,22.9,0.0,2,25.6,46.4,2,30.4711,-8.8778,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Taroudannt,2026-09-21,36.7,20.7,0.0,0,24.8,47.5,1,30.4711,-8.8778,No Rain,Hot,Normal,Moderate,0,25,25,50,10,19.75,Low
Essaouira,2026-09-15,27.6,22.7,0.0,3,24.6,46.1,3,31.513,-9.7687,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Essaouira,2026-09-16,25.3,20.2,0.0,0,36.3,67.0,1,31.513,-9.7687,No Rain,Normal,Normal,Moderate,0,25,50,0,10,17.25,Low
Essaouira,2026-09-17,24.3,19.2,0.0,0,29.2,53.6,2,31.513,-9.7687,No Rain,Normal,Normal,Moderate,0,25,50,0,10,17.25,Low
Essaouira,2026-09-18,24.7,19.1,0.0,0,29.2,53.3,1,31.513,-9.7687,No Rain,Normal,Normal,Moderate,0,25,50,0,10,17.25,Low
Essaouira,2026-09-19,25.0,18.8,0.0,0,24.8,45.0,2,31.513,-9.7687,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Essaouira,2026-09-20,27.2,19.8,0.0,0,16.1,30.2,2,31.513,-9.7687,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Essaouira,2026-09-21,27.4,19.4,0.0,0,11.5,22.0,45,31.513,-9.7687,No Rain,Normal,Normal,Calm,0,0,0,0,20,2.0,Low
Azrou,2026-09-15,29.7,18.3,0.0,0,19.6,42.1,2,33.4344,-5.2213,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Azrou,2026-09-16,26.1,14.3,0.0,0,16.4,39.2,1,33.4344,-5.2213,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Azrou,2026-09-17,25.9,15.1,0.0,23,17.2,37.4,3,33.4344,-5.2213,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Azrou,2026-09-18,25.4,14.2,0.0,33,12.7,29.9,3,33.4344,-5.2213,No Rain,Normal,Normal,Calm,0,0,0,0,10,1.0,Low
Azrou,2026-09-19,28.4,16.7,0.0,10,13.4,33.8,3,33.4344,-5.2213,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Azrou,2026-09-20,29.5,19.7,0.0,9,23.4,54.4,3,33.4344,-5.2213,No Rain,Normal,Normal,Moderate,0,25,50,0,10,17.25,Low
Azrou,2026-09-21,29.0,19.6,0.0,10,25.6,61.9,1,33.4344,-5.2213,No Rain,Normal,Normal,Moderate,0,25,50,0,10,17.25,Low
Guercif,2026-09-15,33.4,18.9,0.0,0,24.0,42.8,3,34.23,-3.36,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Guercif,2026-09-16,34.5,19.1,0.0,3,25.7,45.7,1,34.23,-3.36,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Guercif,2026-09-17,30.5,20.1,0.0,9,27.7,52.2,3,34.23,-3.36,No Rain,Hot,Normal,Moderate,0,25,50,25,10,21.0,Moderate
Guercif,2026-09-18,29.9,20.0,0.0,10,28.0,50.8,3,34.23,-3.36,No Rain,Normal,Normal,Moderate,0,25,50,0,10,17.25,Low
Guercif,2026-09-19,30.2,20.0,0.0,13,33.2,67.3,3,34.23,-3.36,No Rain,Hot,Normal,Moderate,0,25,50,25,10,21.0,Moderate
Guercif,2026-09-20,29.4,20.7,0.0,5,32.2,56.5,3,34.23,-3.36,No Rain,Normal,Normal,Moderate,0,25,50,0,10,17.25,Low
Guercif,2026-09-21,29.5,20.6,0.0,3,31.0,52.2,3,34.23,-3.36,No Rain,Normal,Normal,Moderate,0,25,50,0,10,17.25,Low
Warzat,2026-09-15,31.6,21.9,0.0,8,20.4,36.0,3,30.9167,-6.9167,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Warzat,2026-09-16,33.2,18.3,0.0,3,23.1,40.3,1,30.9167,-6.9167,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Warzat,2026-09-17,32.1,19.2,0.6,25,14.0,26.6,80,30.9167,-6.9167,Light,Hot,Normal,Calm,25,0,0,25,40,15.25,Low
Warzat,2026-09-18,31.8,18.6,0.0,23,18.4,34.2,2,30.9167,-6.9167,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Warzat,2026-09-19,32.4,20.5,0.0,18,8.3,17.3,2,30.9167,-6.9167,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
Warzat,2026-09-20,33.8,22.9,0.0,9,25.0,46.4,3,30.9167,-6.9167,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Warzat,2026-09-21,31.4,20.5,0.6,5,17.7,34.6,80,30.9167,-6.9167,Light,Hot,Normal,Calm,25,0,25,25,40,20.25,Moderate
Fnidq,2026-09-15,27.5,21.3,0.0,0,11.3,22.3,2,35.8414,-5.3587,No Rain,Normal,Normal,Calm,0,0,0,0,10,1.0,Low
Fnidq,2026-09-16,30.1,20.4,0.0,0,32.3,62.6,1,35.8414,-5.3587,No Rain,Hot,Normal,Moderate,0,25,50,25,10,21.0,Moderate
Fnidq,2026-09-17,26.6,18.0,0.0,0,14.0,28.1,3,35.8414,-5.3587,No Rain,Normal,Normal,Calm,0,0,0,0,10,1.0,Low
Fnidq,2026-09-18,24.7,20.7,0.0,5,16.7,32.8,3,35.8414,-5.3587,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Fnidq,2026-09-19,24.7,22.0,1.2,29,28.6,54.4,80,35.8414,-5.3587,Light,Normal,Normal,Moderate,25,25,50,0,40,27.75,Moderate
Fnidq,2026-09-20,24.4,22.5,0.6,17,38.8,68.0,80,35.8414,-5.3587,Light,Normal,Normal,Moderate,25,25,50,0,40,27.75,Moderate
Fnidq,2026-09-21,24.6,22.3,0.0,0,34.7,63.0,3,35.8414,-5.3587,No Rain,Normal,Normal,Moderate,0,25,50,0,10,17.25,Low
Tan-Tan,2026-09-15,37.0,23.4,0.0,0,19.0,36.4,0,28.4333,-11.1,No Rain,Hot,Normal,Calm,0,0,25,50,0,12.5,Low
Tan-Tan,2026-09-16,31.1,20.7,0.0,0,25.1,46.4,0,28.4333,-11.1,No Rain,Hot,Normal,Moderate,0,25,25,25,0,15.0,Low
Tan-Tan,2026-09-17,25.6,19.9,0.0,0,31.9,56.5,3,28.4333,-11.1,No Rain,Normal,Normal,Moderate,0,25,50,0,10,17.25,Low
Tan-Tan,2026-09-18,25.7,19.7,0.1,0,27.7,50.8,51,28.4333,-11.1,Light,Normal,Normal,Moderate,25,25,50,0,40,27.75,Moderate
Tan-Tan,2026-09-19,25.9,18.9,0.0,0,20.6,40.3,2,28.4333,-11.1,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Tan-Tan,2026-09-20,29.9,19.0,0.0,0,17.6,36.7,3,28.4333,-11.1,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Tan-Tan,2026-09-21,33.4,17.8,0.0,4,20.1,43.9,1,28.4333,-11.1,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Sidi Qacem,2026-09-15,34.7,21.8,0.0,0,18.2,39.2,0,34.21,-5.7,No Rain,Hot,Normal,Calm,0,0,25,25,0,8.75,Low
Sidi Qacem,2026-09-16,31.5,20.6,0.0,0,19.6,41.8,2,34.21,-5.7,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Sidi Qacem,2026-09-17,30.1,18.5,0.0,0,14.5,31.3,3,34.21,-5.7,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Sidi Qacem,2026-09-18,32.3,17.2,0.0,8,16.8,36.0,3,34.21,-5.7,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Sidi Qacem,2026-09-19,36.2,19.9,0.0,3,19.8,41.4,1,34.21,-5.7,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Sidi Qacem,2026-09-20,37.0,24.5,0.0,0,22.5,46.8,1,34.21,-5.7,No Rain,Hot,Normal,Moderate,0,25,25,50,10,19.75,Low
Sidi Qacem,2026-09-21,36.3,24.1,0.0,0,17.2,36.4,1,34.21,-5.7,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
M’diq,2026-09-15,26.6,21.5,0.0,0,10.1,24.5,2,35.68,-5.32,No Rain,Normal,Normal,Calm,0,0,0,0,10,1.0,Low
M’diq,2026-09-16,32.7,20.6,0.0,0,28.9,65.2,1,35.68,-5.32,No Rain,Hot,Normal,Moderate,0,25,50,25,10,21.0,Moderate
M’diq,2026-09-17,25.3,16.9,0.0,0,14.7,33.1,3,35.68,-5.32,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
M’diq,2026-09-18,24.8,20.5,0.0,5,16.3,36.0,3,35.68,-5.32,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
M’diq,2026-09-19,24.6,21.9,1.2,8,26.0,57.6,2,35.68,-5.32,Light,Normal,Normal,Moderate,25,25,50,0,10,24.75,Moderate
M’diq,2026-09-20,25.6,22.4,0.15,0,40.4,84.2,80,35.68,-5.32,Light,Normal,Normal,Strong,25,50,75,0,40,39.0,Moderate
M’diq,2026-09-21,25.7,22.1,0.0,0,36.8,76.3,2,35.68,-5.32,No Rain,Normal,Normal,Moderate,0,25,75,0,10,22.25,Moderate
